# DC;Descritivo DC;# UN;Descritivo UN;# CAT;Descritivo CAT;# SCAT;Descritivo SCAT;# UB;Descritivo UB
27;Wells;72;Saúde e Higiene;7204;Higiene Oral;04;Hig Oral Infantil;04;Kits
27;Wells;72;Saúde e Higiene;7204;Higiene Oral;04;Hig Oral Infantil;05;Outros
27;Wells;72;Saúde e Higiene;7204;Higiene Oral;05;Tratamento Próteses;01;Limpeza Próteses
27;Wells;72;Saúde e Higiene;7204;Higiene Oral;05;Tratamento Próteses;02;Fixação Próteses
27;Wells;72;Saúde e Higiene;7204;Higiene Oral;05;Tratamento Próteses;03;Outros
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;01;Produtos Piolhos;01;Tratamento
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;01;Produtos Piolhos;02;Manutenção
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;01;Produtos Piolhos;03;Pentes
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;01;Produtos Piolhos;04;Outros
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;02;Produtos Veterinário;01;Anti-parasitários
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;02;Produtos Veterinário;02;Higiene animal
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;02;Produtos Veterinário;03;Suplem. alimentares
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;02;Produtos Veterinário;04;Outros
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;03;Anti Insetos;01;Loções Repelentes
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;03;Anti Insetos;02;Pulseiras Repelentes
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;03;Anti Insetos;03;Pós Picadas
27;Wells;72;Saúde e Higiene;7205;Anti Parasitários;03;Anti Insetos;04;Outros
27;Wells;72;Saúde e Higiene;7206;Íntimos;01;Higiene;01;Loção
27;Wells;72;Saúde e Higiene;7206;Íntimos;01;Higiene;02;Toalhetes
27;Wells;72;Saúde e Higiene;7206;Íntimos;01;Higiene;03;Pensos diários
27;Wells;72;Saúde e Higiene;7206;Íntimos;01;Higiene;04;Acess. Menstruais
27;Wells;72;Saúde e Higiene;7206;Íntimos;01;Higiene;05;Outros
27;Wells;72;Saúde e Higiene;7206;Íntimos;02;Preservativos;01;Básicos
27;Wells;72;Saúde e Higiene;7206;Íntimos;02;Preservativos;02;Sensitivos
27;Wells;72;Saúde e Higiene;7206;Íntimos;02;Preservativos;03;Sem látex
27;Wells;72;Saúde e Higiene;7206;Íntimos;02;Preservativos;04;Estimulantes
27;Wells;72;Saúde e Higiene;7206;Íntimos;02;Preservativos;05;Outros
27;Wells;72;Saúde e Higiene;7206;Íntimos;03;Bem-Estar;01;Lubrificante básico
27;Wells;72;Saúde e Higiene;7206;Íntimos;03;Bem-Estar;02;Lubrificante estimul
27;Wells;72;Saúde e Higiene;7206;Íntimos;03;Bem-Estar;03;Gel de conforto
27;Wells;72;Saúde e Higiene;7206;Íntimos;03;Bem-Estar;04;Gel de massagem
27;Wells;72;Saúde e Higiene;7206;Íntimos;03;Bem-Estar;05;Brinquedos
27;Wells;72;Saúde e Higiene;7206;Íntimos;03;Bem-Estar;06;Outros
27;Wells;72;Saúde e Higiene;7207;Brindes Saúde/Higien;01;Brindes Saúde/Higien;01;Brindes Saúde/Higien
27;Wells;73;Dermocosmética;7300;Movimentos à UN 73;00;Movimentos Secção;00;Movimentos Secção
27;Wells;73;Dermocosmética;7300;Movimentos à UN 73;99;Outros Movimentos;99;Outros Movimentos
27;Wells;73;Dermocosmética;7301;Corpo;01;Rotina;01;Hidratação
27;Wells;73;Dermocosmética;7301;Corpo;01;Rotina;02;Banho
27;Wells;73;Dermocosmética;7301;Corpo;01;Rotina;03;Desodorizantes
27;Wells;73;Dermocosmética;7301;Corpo;01;Rotina;04;Exfoliação
27;Wells;73;Dermocosmética;7301;Corpo;01;Rotina;05;Depilatórios
27;Wells;73;Dermocosmética;7301;Corpo;01;Rotina;06;Kits Viagem
27;Wells;73;Dermocosmética;7301;Corpo;01;Rotina;07;Outros
27;Wells;73;Dermocosmética;7301;Corpo;02;Tratamento;01;Atopia
27;Wells;73;Dermocosmética;7301;Corpo;02;Tratamento;02;Adelga/Refirmantes
27;Wells;73;Dermocosmética;7301;Corpo;02;Tratamento;03;Anti-Estrias
27;Wells;73;Dermocosmética;7301;Corpo;02;Tratamento;04;Tratam. Específico
27;Wells;73;Dermocosmética;7301;Corpo;02;Tratamento;05;Cicatrizantes
27;Wells;73;Dermocosmética;7301;Corpo;02;Tratamento;06;Outros
27;Wells;73;Dermocosmética;7301;Corpo;03;Outros;01;Águas Perfumadas
27;Wells;73;Dermocosmética;7301;Corpo;03;Outros;02;Autobronzeadores
27;Wells;73;Dermocosmética;7301;Corpo;03;Outros;03;Óleos Essn/Olfatotrp
27;Wells;73;Dermocosmética;7301;Corpo;03;Outros;04;Outros
27;Wells;73;Dermocosmética;7302;Rosto;01;Anti Envelhecimento;01;Séruns
27;Wells;73;Dermocosmética;7302;Rosto;01;Anti Envelhecimento;02;Contorno Olho/Lábios
27;Wells;73;Dermocosmética;7302;Rosto;01;Anti Envelhecimento;03;Cremes
27;Wells;73;Dermocosmética;7302;Rosto;01;Anti Envelhecimento;04;Cremes Noite
27;Wells;73;Dermocosmética;7302;Rosto;01;Anti Envelhecimento;05;Máscaras
27;Wells;73;Dermocosmética;7302;Rosto;01;Anti Envelhecimento;06;Outros
27;Wells;73;Dermocosmética;7302;Rosto;02;Tratamento;01;Acne
27;Wells;73;Dermocosmética;7302;Rosto;02;Tratamento;02;Rosácea
27;Wells;73;Dermocosmética;7302;Rosto;02;Tratamento;03;Manchas
27;Wells;73;Dermocosmética;7302;Rosto;02;Tratamento;04;Intolerância
27;Wells;73;Dermocosmética;7302;Rosto;02;Tratamento;05;Hidratação
27;Wells;73;Dermocosmética;7302;Rosto;02;Tratamento;06;Vitalidade
27;Wells;73;Dermocosmética;7302;Rosto;02;Tratamento;07;Outros
27;Wells;73;Dermocosmética;7302;Rosto;03;Limpeza;01;Desmaquilhantes
27;Wells;73;Dermocosmética;7302;Rosto;03;Limpeza;02;Tónicos
27;Wells;73;Dermocosmética;7302;Rosto;03;Limpeza;03;Águas Micelares
27;Wells;73;Dermocosmética;7302;Rosto;03;Limpeza;04;Toalhitas
27;Wells;73;Dermocosmética;7302;Rosto;03;Limpeza;05;Exfoliantes
27;Wells;73;Dermocosmética;7302;Rosto;03;Limpeza;06;Outros
27;Wells;73;Dermocosmética;7302;Rosto;04;Cuidados;01;Águas Termais
27;Wells;73;Dermocosmética;7302;Rosto;04;Cuidados;02;Maquilhag Corretiva
27;Wells;73;Dermocosmética;7302;Rosto;04;Cuidados;03;Máscaras
27;Wells;73;Dermocosmética;7302;Rosto;04;Cuidados;04;Autobronzeadores
27;Wells;73;Dermocosmética;7302;Rosto;04;Cuidados;05;Kits Viagem
27;Wells;73;Dermocosmética;7302;Rosto;04;Cuidados;06;Outros
27;Wells;73;Dermocosmética;7302;Rosto;05;Lábios;01;Batons
27;Wells;73;Dermocosmética;7302;Rosto;05;Lábios;02;Batons Cor
27;Wells;73;Dermocosmética;7302;Rosto;05;Lábios;03;Bálsamos
27;Wells;73;Dermocosmética;7302;Rosto;05;Lábios;04;Potes
27;Wells;73;Dermocosmética;7302;Rosto;05;Lábios;05;Outros
27;Wells;73;Dermocosmética;7303;Mãos e Pés;01;Mãos;01;Hidratação
27;Wells;73;Dermocosmética;7303;Mãos e Pés;01;Mãos;02;Unhas
27;Wells;73;Dermocosmética;7303;Mãos e Pés;01;Mãos;03;Acessórios 
27;Wells;73;Dermocosmética;7303;Mãos e Pés;01;Mãos;04;Limpeza
27;Wells;73;Dermocosmética;7303;Mãos e Pés;01;Mãos;05;Outros
27;Wells;73;Dermocosmética;7303;Mãos e Pés;02;Pés;01;Hidratação
27;Wells;73;Dermocosmética;7303;Mãos e Pés;02;Pés;02;Anti transpirante
27;Wells;73;Dermocosmética;7303;Mãos e Pés;02;Pés;03;Exfoliante
27;Wells;73;Dermocosmética;7303;Mãos e Pés;02;Pés;04;Acessórios 
27;Wells;73;Dermocosmética;7303;Mãos e Pés;02;Pés;05;Antifungos
27;Wells;73;Dermocosmética;7303;Mãos e Pés;02;Pés;06;Limas eletrónicas
27;Wells;73;Dermocosmética;7303;Mãos e Pés;02;Pés;07;Outros
27;Wells;73;Dermocosmética;7304;Homem;01;Cuidados do Rosto;01;Cuidados do Rosto
27;Wells;73;Dermocosmética;7304;Homem;01;Cuidados do Rosto;02;Pós Barbear
27;Wells;73;Dermocosmética;7304;Homem;01;Cuidados do Rosto;03;Prods. Barbear
27;Wells;73;Dermocosmética;7304;Homem;01;Cuidados do Rosto;04;Limpeza Facial
27;Wells;73;Dermocosmética;7304;Homem;01;Cuidados do Rosto;05;Produtos para Barbas
27;Wells;73;Dermocosmética;7304;Homem;01;Cuidados do Rosto;06;Outros
27;Wells;73;Dermocosmética;7304;Homem;02;Cuidados do Corpo;01;Hidratação
27;Wells;73;Dermocosmética;7304;Homem;02;Cuidados do Corpo;02;Banho
27;Wells;73;Dermocosmética;7304;Homem;02;Cuidados do Corpo;03;Desodorizantes
27;Wells;73;Dermocosmética;7304;Homem;02;Cuidados do Corpo;04;Adelgaçantes
27;Wells;73;Dermocosmética;7304;Homem;02;Cuidados do Corpo;05;Outros
27;Wells;73;Dermocosmética;7305;Solares;01;Solares Corpo;01;Protetores Corpo 50+
27;Wells;73;Dermocosmética;7305;Solares;01;Solares Corpo;02;Protetor Corpo 30/40
27;Wells;73;Dermocosmética;7305;Solares;01;Solares Corpo;03;Protetor Corpo 20+
27;Wells;73;Dermocosmética;7305;Solares;01;Solares Corpo;04;Protetor Corpo  <20
27;Wells;73;Dermocosmética;7305;Solares;01;Solares Corpo;05;After Sun
27;Wells;73;Dermocosmética;7305;Solares;01;Solares Corpo;06;Criança
27;Wells;73;Dermocosmética;7305;Solares;01;Solares Corpo;07;Outros
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;01;Proteção 50+
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;02;Proteção 50+ com côr
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;03;Proteção 30+
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;04;Proteção 30+ com côr
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;05;Proteção <30
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;06;Make up
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;07;Criança
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;08;After Sun
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;09;Labiais/Sticks
27;Wells;73;Dermocosmética;7305;Solares;02;Solares Rosto;10;Outros
27;Wells;73;Dermocosmética;7306;Brindes Dermocosm.;01;Brindes Dermocosm.;01;Brindes Dermocosm.
27;Wells;74;Beleza;7400;Movimentos à UN 74;00;Movimentos Secção;00;Movimentos Secção
27;Wells;74;Beleza;7400;Movimentos à UN 74;99;Outros Movimentos;99;Outros Movimentos
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;01;Normal/Uso Frequente
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;02;Seco/ Danificado
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;03;Oleoso
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;04;Pintado/ Madeixas
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;05;Couro cab. sensível
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;06;Fino/ Volume
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;07;Caspa
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;08;Champô seco
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;09;Anti queda
27;Wells;74;Beleza;7401;Cuidados do Cabelo;01;Champôs;10;Outros
27;Wells;74;Beleza;7401;Cuidados do Cabelo;02;Pós-champô;01;Condicionadores
27;Wells;74;Beleza;7401;Cuidados do Cabelo;02;Pós-champô;02;Máscaras
27;Wells;74;Beleza;7401;Cuidados do Cabelo;02;Pós-champô;03;Óleos
27;Wells;74;Beleza;7401;Cuidados do Cabelo;02;Pós-champô;04;Séruns
27;Wells;74;Beleza;7401;Cuidados do Cabelo;02;Pós-champô;05;Produtos p/ pentear
27;Wells;74;Beleza;7401;Cuidados do Cabelo;02;Pós-champô;06;Outros
27;Wells;74;Beleza;7401;Cuidados do Cabelo;03;Tratamento A-Queda;01;Ampolas
27;Wells;74;Beleza;7401;Cuidados do Cabelo;03;Tratamento A-Queda;02;Séruns/ Loções
27;Wells;74;Beleza;7401;Cuidados do Cabelo;03;Tratamento A-Queda;03;Outros
27;Wells;74;Beleza;7401;Cuidados do Cabelo;04;Cuidados especificos;01;Coloração
27;Wells;74;Beleza;7401;Cuidados do Cabelo;04;Cuidados especificos;02;Solares
27;Wells;74;Beleza;7401;Cuidados do Cabelo;04;Cuidados especificos;03;Alisamento
27;Wells;74;Beleza;7401;Cuidados do Cabelo;04;Cuidados especificos;04;Outros
27;Wells;74;Beleza;7401;Cuidados do Cabelo;05;Acessórios;01;Escovas/ Pentes
27;Wells;74;Beleza;7401;Cuidados do Cabelo;05;Acessórios;02;Acessórios 
27;Wells;74;Beleza;7401;Cuidados do Cabelo;05;Acessórios;03;Secadores
27;Wells;74;Beleza;7401;Cuidados do Cabelo;05;Acessórios;04;Outros
27;Wells;74;Beleza;7402;SPA;01;Corpo;01;Banho
27;Wells;74;Beleza;7402;SPA;01;Corpo;02;Cuidado do Corpo
27;Wells;74;Beleza;7402;SPA;01;Corpo;03;Óleos Banho/Massagem
27;Wells;74;Beleza;7402;SPA;01;Corpo;04;Outros
27;Wells;74;Beleza;7402;SPA;02;Rosto;01;Cuidados do Rosto
27;Wells;74;Beleza;7402;SPA;02;Rosto;02;Lábios
27;Wells;74;Beleza;7402;SPA;02;Rosto;03;Outros
27;Wells;74;Beleza;7402;SPA;03;Cabelos;01;Champôs
27;Wells;74;Beleza;7402;SPA;03;Cabelos;02;Condicionadores
27;Wells;74;Beleza;7402;SPA;03;Cabelos;03;Outros
27;Wells;74;Beleza;7402;SPA;04;Outros;01;Acessórios
27;Wells;74;Beleza;7402;SPA;04;Outros;02;Velas
27;Wells;74;Beleza;7402;SPA;04;Outros;03;Fragrancias
27;Wells;74;Beleza;7402;SPA;04;Outros;04;Coffrets
27;Wells;74;Beleza;7402;SPA;04;Outros;05;Outros
27;Wells;74;Beleza;7403;Maquilhagem;01;Maquilhagem;01;Olhos
27;Wells;74;Beleza;7403;Maquilhagem;01;Maquilhagem;02;Lábios
27;Wells;74;Beleza;7403;Maquilhagem;01;Maquilhagem;03;Unhas
27;Wells;74;Beleza;7403;Maquilhagem;01;Maquilhagem;04;Rosto
27;Wells;74;Beleza;7403;Maquilhagem;01;Maquilhagem;05;Paletes/Conjuntos
27;Wells;74;Beleza;7403;Maquilhagem;01;Maquilhagem;06;Acessórios
27;Wells;74;Beleza;7403;Maquilhagem;01;Maquilhagem;07;Outros
27;Wells;74;Beleza;7403;Maquilhagem;02;Outros Prod Maq;01;Cuidados do Rosto
27;Wells;74;Beleza;7403;Maquilhagem;02;Outros Prod Maq;02;Cuidados do Corpo
27;Wells;74;Beleza;7403;Maquilhagem;02;Outros Prod Maq;03;Cuidados Mãos e Pés
27;Wells;74;Beleza;7403;Maquilhagem;02;Outros Prod Maq;04;Outros
27;Wells;74;Beleza;7403;Maquilhagem;03;Acessórios Maq.;01;Pincéis/Aplicadores
27;Wells;74;Beleza;7403;Maquilhagem;03;Acessórios Maq.;02;Esponjas
27;Wells;74;Beleza;7403;Maquilhagem;03;Acessórios Maq.;03;Pinças
27;Wells;74;Beleza;7403;Maquilhagem;03;Acessórios Maq.;04;Escovas
27;Wells;74;Beleza;7403;Maquilhagem;03;Acessórios Maq.;05;Ac Manicure/Pedicure
27;Wells;74;Beleza;7403;Maquilhagem;03;Acessórios Maq.;06;Acess. Postiços
27;Wells;74;Beleza;7403;Maquilhagem;03;Acessórios Maq.;07;Bolsas
27;Wells;74;Beleza;7403;Maquilhagem;03;Acessórios Maq.;08;Outros
27;Wells;74;Beleza;7404;Perfumaria;01;Senhora;01;Perfumes
27;Wells;74;Beleza;7404;Perfumaria;01;Senhora;02;Coffrets
27;Wells;74;Beleza;7404;Perfumaria;01;Senhora;03;Outros 
27;Wells;74;Beleza;7404;Perfumaria;02;Homem;01;Perfumes
27;Wells;74;Beleza;7404;Perfumaria;02;Homem;02;Coffrets
27;Wells;74;Beleza;7404;Perfumaria;02;Homem;03;Outros 
27;Wells;74;Beleza;7404;Perfumaria;03;Criança;01;Perfumes
27;Wells;74;Beleza;7404;Perfumaria;03;Criança;02;Coffrets
27;Wells;74;Beleza;7404;Perfumaria;03;Criança;03;Outros 
27;Wells;74;Beleza;7404;Perfumaria;04;Fragrâncias;01;Fragrâncias
27;Wells;74;Beleza;7404;Perfumaria;04;Fragrâncias;02;Coffrets
27;Wells;74;Beleza;7404;Perfumaria;04;Fragrâncias;03;Outros 
27;Wells;74;Beleza;7404;Perfumaria;05;Outros;01;Outros
27;Wells;74;Beleza;7405;Gifts;01;Senhora;01;Conjuntos Banho
27;Wells;74;Beleza;7405;Gifts;01;Senhora;02;Conjunto Maquilhagem
27;Wells;74;Beleza;7405;Gifts;01;Senhora;03;Acessórios
27;Wells;74;Beleza;7405;Gifts;01;Senhora;04;Outros
27;Wells;74;Beleza;7405;Gifts;02;Homem;01;Conjuntos Banho
27;Wells;74;Beleza;7405;Gifts;02;Homem;02;Acessórios
27;Wells;74;Beleza;7405;Gifts;02;Homem;03;Outros
27;Wells;74;Beleza;7405;Gifts;03;Criança;01;Conjuntos Banho
27;Wells;74;Beleza;7405;Gifts;03;Criança;02;Conjunto Maquilhagem
27;Wells;74;Beleza;7405;Gifts;03;Criança;03;Acessórios
27;Wells;74;Beleza;7405;Gifts;03;Criança;04;Brinquedos
27;Wells;74;Beleza;7405;Gifts;03;Criança;05;Outros
27;Wells;74;Beleza;7405;Gifts;04;Outros;01;Outros
27;Wells;74;Beleza;7406;Brindes Beleza;01;Brindes Beleza;01;Brindes Beleza
27;Wells;75;Bebé e Mamã;7500;Movimentos à UN 75;00;Movimentos Secção;00;Movimentos Secção
27;Wells;75;Bebé e Mamã;7500;Movimentos à UN 75;99;Outros Movimentos;99;Outros Movimentos
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;01;Leites Regular 1
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;02;Leites Regular 2
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;03;Leites Regular 3
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;04;Leites Regular 4
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;05;Leites Hipoalerg 1
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;06;Leites Hipoalerg 2+
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;07;Leites Funcionais 1
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;08;Leites Funcionais 2+
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;09;Leites s/ Lactose 1
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;10;Leites s/ Lactose 2+
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;11;Leites Especiais 1
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;12;Leites Especiais 2+
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;01;Leite Dietético;13;Outros
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;02;Farinhas Infantis;01;FarinhN/Láct s/Glut
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;02;Farinhas Infantis;02;Farinh Láctea s/Glut
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;02;Farinhas Infantis;03;FarinhN/Láct c/Glut
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;02;Farinhas Infantis;04;Farinh Láctea c/Glut
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;02;Farinhas Infantis;05;Outros
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;03;Preparados/Outros;01;Refeição
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;03;Preparados/Outros;02;Fruta
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;03;Preparados/Outros;03;Infusões
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;03;Preparados/Outros;04;Produtos p/ Cólicas
27;Wells;75;Bebé e Mamã;7501;Alimentação Infantil;03;Preparados/Outros;05;OUTROS
27;Wells;75;Bebé e Mamã;7502;Puericultura;01;Acessórios Refeição;01;Biberões
27;Wells;75;Bebé e Mamã;7502;Puericultura;01;Acessórios Refeição;02;Tetinas
27;Wells;75;Bebé e Mamã;7502;Puericultura;01;Acessórios Refeição;03;Porta Alimento/Termo
27;Wells;75;Bebé e Mamã;7502;Puericultura;01;Acessórios Refeição;04;Copos
27;Wells;75;Bebé e Mamã;7502;Puericultura;01;Acessórios Refeição;05;Pratos/Talheres
27;Wells;75;Bebé e Mamã;7502;Puericultura;01;Acessórios Refeição;06;Outros
27;Wells;75;Bebé e Mamã;7502;Puericultura;02;Chupetas;01;Chupetas 0+-6m
27;Wells;75;Bebé e Mamã;7502;Puericultura;02;Chupetas;02;Chupetas 6m+-18m
27;Wells;75;Bebé e Mamã;7502;Puericultura;02;Chupetas;03;Chupetas 18m+
27;Wells;75;Bebé e Mamã;7502;Puericultura;02;Chupetas;04;Corrente/Caixa Chupt
27;Wells;75;Bebé e Mamã;7502;Puericultura;02;Chupetas;05;Outros
27;Wells;75;Bebé e Mamã;7502;Puericultura;03;Equipamentos;01;Esteriliz Elétricos
27;Wells;75;Bebé e Mamã;7502;Puericultura;03;Equipamentos;02;Esteriliz Microondas
27;Wells;75;Bebé e Mamã;7502;Puericultura;03;Equipamentos;03;Aquecedores Biberões
27;Wells;75;Bebé e Mamã;7502;Puericultura;03;Equipamentos;04;Intercomunicadores
27;Wells;75;Bebé e Mamã;7502;Puericultura;03;Equipamentos;05;Outros
27;Wells;75;Bebé e Mamã;7502;Puericultura;04;Produtos p/ Dentição;01;Mordedores
27;Wells;75;Bebé e Mamã;7502;Puericultura;04;Produtos p/ Dentição;02;Outros
27;Wells;75;Bebé e Mamã;7502;Puericultura;05;Acessórios / Outros;01;Acessórios
27;Wells;75;Bebé e Mamã;7502;Puericultura;05;Acessórios / Outros;02;Outros
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;01;Cabelo
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;02;Banho
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;03;Óleos
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;04;Limpeza sem água
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;05;Hidratantes
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;06;Prod Crosta Lactea
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;07;Colónias
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;08;Higiene Nasal
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;09;Acs Cuidados Higiene
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;10;Coffrets/Bolsas
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;01;Higiene;11;Outros
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;02;Mudança Fraldas;01;Toalhitas
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;02;Mudança Fraldas;02;Cremes Assaduras
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;02;Mudança Fraldas;03;Fraldas
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;02;Mudança Fraldas;04;Outros
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;03;Cuidados Especiais;01;Peles Atópicas
27;Wells;75;Bebé e Mamã;7503;Higiene do Bebé;03;Cuidados Especiais;02;Outros
27;Wells;75;Bebé e Mamã;7504;Mamã;01;Amamentação;01;Bomba Extração Leite
27;Wells;75;Bebé e Mamã;7504;Mamã;01;Amamentação;02;Discos Absorventes
27;Wells;75;Bebé e Mamã;7504;Mamã;01;Amamentação;03;Protetor Mamilos
27;Wells;75;Bebé e Mamã;7504;Mamã;01;Amamentação;04;Outros
27;Wells;75;Bebé e Mamã;7504;Mamã;02;Cuidados do Corpo;01;Hidratant/Antiestria
27;Wells;75;Bebé e Mamã;7504;Mamã;02;Cuidados do Corpo;02;Cuidados Seios
27;Wells;75;Bebé e Mamã;7504;Mamã;02;Cuidados do Corpo;03;Outros
27;Wells;75;Bebé e Mamã;7504;Mamã;03;Lingerie;01;Soutiens
27;Wells;75;Bebé e Mamã;7504;Mamã;03;Lingerie;02;Lingerie / Cintas
27;Wells;75;Bebé e Mamã;7504;Mamã;04;Outros;01;Outros
27;Wells;75;Bebé e Mamã;7505;Brindes Bebé e Mamã;01;Brindes Bebé e Mamã;01;Brindes Bebé e Mamã
27;Wells;76;Optometria;7600;Movimentos à UN 76;00;Movimentos Secção;00;Movimentos Secção
27;Wells;76;Optometria;7600;Movimentos à UN 76;99;Outros Movimentos;99;Outros Movimentos
27;Wells;76;Optometria;7601;Aros de Óculos;01;Homem;01;Metal completo
27;Wells;76;Optometria;7601;Aros de Óculos;01;Homem;02;Nylor
27;Wells;76;Optometria;7601;Aros de Óculos;01;Homem;03;Griffes
27;Wells;76;Optometria;7601;Aros de Óculos;01;Homem;04;Acetato
27;Wells;76;Optometria;7601;Aros de Óculos;01;Homem;05;PC/TR90
27;Wells;76;Optometria;7601;Aros de Óculos;01;Homem;06;Desportivos
27;Wells;76;Optometria;7601;Aros de Óculos;01;Homem;07;Outros
27;Wells;76;Optometria;7601;Aros de Óculos;02;Senhora;01;Metal completo
27;Wells;76;Optometria;7601;Aros de Óculos;02;Senhora;02;Nylor
27;Wells;76;Optometria;7601;Aros de Óculos;02;Senhora;03;Griffes
27;Wells;76;Optometria;7601;Aros de Óculos;02;Senhora;04;Acetato
27;Wells;76;Optometria;7601;Aros de Óculos;02;Senhora;05;PC/TR90
27;Wells;76;Optometria;7601;Aros de Óculos;02;Senhora;06;Desportivos
27;Wells;76;Optometria;7601;Aros de Óculos;02;Senhora;07;Outros
27;Wells;76;Optometria;7601;Aros de Óculos;03;Criança;01;Metal completo
27;Wells;76;Optometria;7601;Aros de Óculos;03;Criança;02;Nylor
27;Wells;76;Optometria;7601;Aros de Óculos;03;Criança;03;Griffes
27;Wells;76;Optometria;7601;Aros de Óculos;03;Criança;04;Acetato
27;Wells;76;Optometria;7601;Aros de Óculos;03;Criança;05;PC/TR90
27;Wells;76;Optometria;7601;Aros de Óculos;03;Criança;06;Desportivos
27;Wells;76;Optometria;7601;Aros de Óculos;03;Criança;07;Outros
27;Wells;76;Optometria;7601;Aros de Óculos;04;Packs;01;Vários
27;Wells;76;Optometria;7601;Aros de Óculos;05;Outros;01;Outros
27;Wells;76;Optometria;7602;Lentes de Óculos;01;Monof Orgânicas Stk;01;Indice 1.5
27;Wells;76;Optometria;7602;Lentes de Óculos;01;Monof Orgânicas Stk;02;Indice 1.53
